gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11	cell_cluster_12
68	Hvul-g10114-1	-0.00551332752099856	-0.000838175945440029	0.00176306264275029	0.0144822859431421	0.00373925964566391	-0.00457159786054418	-0.00453799430528767	-0.00452856959475703	-0.00447244291437167	0.0185793312313623	-0.00442150235037812	-0.00441692887169508	-0.00440591526179459
69	Hvul-g10117-1	0.368913997613544	-0.265534363115152	-0.0796549089252464	-0.201838862732055	0.00344473429918135	-0.171010619980811	-0.0713896554205346	-0.136554639696083	-0.107656665373856	0.0396258339171797	-0.186131533512312	0.564516532307082	0.100962640913012
70	Hvul-g10118-1	-0.0488060699908432	-0.0737073574075494	0.010266494649381	-0.0770942144843407	0.117963774411889	0.0773637581926072	0.0465558512589536	-0.00158296185864074	0.217296643425649	-0.102087287525334	0.271692902326423	0.000483099294766282	-0.0227236940564112
71	Hvul-g10119-1	0.0185260072082946	0.102956934060897	-0.0459594873154616	-0.0123761298487035	-0.0820511882284097	-0.121955863471215	0.00794048372463713	0.0411219946648034	0.0528005095071361	0.0162954750863556	-0.126384831972147	-0.0289716630560005	-0.109673430591848
72	Hvul-g1012-1	-0.0548724091854293	0.419271884076107	-0.388148031703929	0.0241575472600323	-0.414302326220835	-0.195148996530381	-0.317242519724871	0.409743715958968	-0.151528664708419	-0.286978150966782	1.11226790269108	-0.342709767862427	-0.403591781520801
73	Hvul-g10121-1	0.261310649495336	-0.125858419391049	-0.0784671324560042	-0.100622307967318	-0.106273594603106	-0.0904924071104118	-0.080774749835048	-0.112437154215003	0.396676802509967	-0.11018532893608	-0.0993045319700484	-0.109763995213707	-0.0733975513411496
74	Hvul-g10122-1	-0.0190058728703527	-0.0166889156187676	-0.00428455284133953	0.12592573751974	-0.0155147887633451	-0.0154051592503125	-0.0152923443172476	-0.0152607022646046	-0.0150722552572069	-0.0149448917098084	-0.0149012058269696	-0.0148858481954333	-0.0148488642868964
75	Hvul-g10123-1	-0.0245933636293343	-0.00315625593820119	0.00769977000560484	-0.0154159684219004	0.0252814262226245	-0.0218970890567516	0.137926576137991	-0.00478645580149945	-0.0150481887308298	-0.0230354182980757	0.0056768163098415	-0.00857776052542186	-0.0228878166207279
76	Hvul-g10124-1	-0.0563820977253435	0.239294331156767	-0.142792739650231	-0.16540685645893	-0.136329317889056	-0.278922043990456	-0.143048991817053	0.443222995273916	-0.0350234443903844	0.164704588090054	0.470022304313799	-0.0966315910976593	-0.180584350924103
77	Hvul-g10126-1	-0.281014502276314	-0.258098675510612	0.659149166027894	-0.20957188627397	0.673608605530255	-0.214963090407511	-0.19154292701443	-0.229159367507806	-0.232156132103974	-0.230333519695838	-0.229707867356254	-0.216261131859228	-0.109672828204873
78	Hvul-g10127-1	-0.0117477019616999	-0.0122637548807376	0.00171150177267053	-0.00980588720711746	-0.00558831455321149	-0.0119363995929941	-0.0131470283152385	-0.00973499633616465	0.00585336002992707	0.00920026778481069	-0.012810518113231	-0.00540081598336079	0.312139040228396
79	Hvul-g1013-1	-0.0225439389380219	0.068421905883076	-0.0646914891978221	0.0118676035709885	-0.0669224292114234	0.0030893079823017	-0.0411868167772357	0.0399785901216896	-0.0182363756658927	-0.0469161392726662	0.377610734778619	-0.0648732061120217	-0.0635803496225524
80	Hvul-g10131-1	-0.269803897015928	0.291851406205095	0.0951885500747107	0.189356809719193	0.0531001008424101	-0.553269052277727	-0.270512498215913	0.0604370865844757	-0.161378854955041	-0.364965386270154	0.498260025857976	-0.0681786263467932	0.0563290436574377
81	Hvul-g10132-1	-0.0312938938605396	-0.0327753257255763	-0.032140531559621	-0.0311997734638973	-0.0289499314078912	0.0569594781151909	-0.0137545529069181	-0.0296020320321512	0.27603097420449	-0.0289924040746915	-0.0289080648320514	-0.028878415078087	0.463271105807132
82	Hvul-g10133-1	0.0329549567712597	-0.0334357769196828	-0.045424692578565	0.00583272328187351	0.051049587049138	-0.0604763618721833	0.0906494194178953	-0.0297209943086768	-0.0367445900060757	-0.0553819335415326	-0.0581090186973687	0.164356820768037	0.0935029027176452
